,pred
8192,555591.0
8193,428588.0
8194,630566.0
8195,364550.32
8196,2033148.3333333335
8197,1313518.06
8198,561537.19
8199,666120.3700000001
8200,752943.5
8201,297592.0
8202,444367.1133333333
8203,638085.25
8204,1568131.0
8205,326654.6547619048
8206,989588.64
8207,794612.64
8208,863650.0
8209,828778.05
8210,308454.7062659562
8211,573728.56
8212,213020.85454545452
8213,524363.0
8214,426336.63
8215,506939.0
8216,573850.35
8217,2283893.38
8218,931444.7220687807
8219,2205216.0
8220,419344.6980901875
8221,489154.72
8222,148748.71
8223,847204.16
8224,636524.3333333333
8225,515991.8
8226,624933.28
8227,755978.8850630765
8228,1075351.68
8229,537044.22
8230,1049063.18
8231,467601.62
8232,511190.0
8233,186538.8771782465
8234,1734385.06
8235,504735.15
8236,227045.1971428571
8237,1434953.083333333
8238,284206.130952381
8239,532755.24
8240,291741.8866666667
8241,2044127.0
8242,1434953.083333333
8243,1336885.08
8244,401725.00000000006
8245,2089341.53
8246,597939.38
8247,223692.68711538462
8248,2494085.16
8249,1471477.91
8250,425415.17
8251,551698.85
8252,1444500.62
8253,650230.4139610389
8254,973290.0
8255,387315.3666666667
8256,256755.0
8257,1056450.0
8258,1237098.68
8259,586261.0
8260,951054.75
8261,881650.97
8262,521955.86666666664
8263,963163.18
8264,452778.79
8265,1894062.0
8266,419666.0
8267,882537.07
8268,1706637.49
8269,2954949.87
8270,604775.0
8271,826389.84
8272,436738.5853095238
8273,679650.61
8274,491528.4
8275,921650.0
8276,1292036.5
8277,468656.85
8278,1269051.6865079368
8279,288723.3333333333
8280,531998.32
8281,443735.91
8282,434125.23595848604
8283,1076158.92
8284,3128411.48
8285,371977.44733333343
8286,793480.0
8287,1029632.24
8288,283346.01
8289,918127.66
8290,512609.94
8291,885618.6566666666
8292,1775642.57
8293,860575.36
8294,707088.1
8295,444345.65
8296,130411.22
8297,475786.5066045067
8298,701528.3734265735
8299,1053510.0
8300,583777.4
8301,1036265.31
8302,1756672.5
8303,1160318.68
8304,282043.8123473749
8305,595690.0
8306,456416.6833333333
8307,566117.91
8308,1286563.75
8309,349282.04
8310,742431.5066666667
8311,271805.3414914589
8312,1444479.9
8313,918628.57
8314,715157.1
8315,3854955.0
8316,1023266.5116082247
8317,1097578.23
8318,809027.2395238095
8319,438363.9
8320,2451210.88
8321,366406.54
8322,1600488.37
8323,491276.56
8324,923979.38
8325,294649.7098931624
8326,1054913.19708658
8327,1241671.7964444445
8328,777805.27
8329,538211.1666666667
8330,670898.95
8331,343742.18
8332,1126680.75
8333,541790.0
8334,511846.6666666666
8335,449697.3333333334
8336,466187.3653083028
8337,555487.18
8338,1895747.41
8339,287373.50903730193
8340,433231.26
8341,1292987.494200938
8342,1610490.9
8343,1826971.8214285716
8344,379522.66666666674
8345,2146728.55
8346,1085969.4925746755
8347,318565.0
8348,192400.89285714284
8349,912162.46
8350,854499.71
8351,930414.04
8352,523169.75
8353,2548262.380952381
8354,794612.64
8355,1221588.9325
8356,558341.56
8357,331841.88
8358,2007137.22
8359,464416.82333333336
8360,835242.17
8361,1900019.86
8362,490490.0
8363,835556.07
8364,510465.0
8365,364322.53
8366,578175.809126984
8367,255583.62918001428
8368,527647.4633333334
8369,396001.78
8370,182243.09352428853
8371,840260.0
8372,931782.1500000001
8373,440225.0
8374,304284.38
8375,548779.75
8376,320940.70859695855
8377,482111.98
8378,696404.2
8379,1003867.06
8380,468470.6
8381,3769331.61
8382,861978.43
8383,458398.25
8384,1717405.53
8385,2295457.7
8386,3536480.0
8387,1155211.25
8388,409009.5202020202
8389,652284.14
8390,660625.99
8391,455904.40566666645
8392,526643.24
8393,1014586.38
8394,1168086.186229706
8395,131951.85100854703
8396,665135.4967301587
8397,3106620.03
8398,471727.77
8399,419666.0
8400,927852.87
8401,368020.0
8402,413060.2333333333
8403,799928.0337142855
8404,1334550.0
8405,700830.0
8406,624530.0
8407,587903.7538536243
8408,1136745.1
8409,600265.8333333334
8410,543223.21
8411,449375.0
8412,696543.01
8413,2114137.35
8414,1020886.11
8415,984128.11
8416,499040.0
8417,868363.88
8418,609536.5
8419,403762.5
8420,280807.67333333334
8421,986438.32
8422,1509844.57
8423,1041011.17
8424,331825.356060606
8425,761383.8416666667
8426,825450.4242857143
8427,376729.0
8428,379384.7619047619
8429,452837.1666666666
8430,333898.351
8431,526628.29
8432,227589.19047619042
8433,1820244.56
8434,830950.0
8435,528473.4761904763
8436,1324580.06
8437,350648.38
8438,341056.9893333333
8439,471177.35
8440,701313.3869047621
8441,1067676.39
8442,990637.7
8443,312148.68270562775
8444,328507.0
8445,1121434.15
8446,790842.88
8447,1386706.3
8448,588804.4
8449,808660.0
8450,174096.36682539678
8451,346220.55
8452,1248511.83
8453,508625.11
8454,563162.48
8455,1156355.0
8456,691544.0
8457,1078509.0333333334
8458,596149.0
8459,1043734.0
8460,575432.47
8461,579659.5738322134
8462,981546.5
8463,791334.24
8464,349531.7
8465,251685.87
8466,1306094.0
8467,360460.0
8468,1037475.0
8469,321017.08
8470,308728.1785714286
8471,586974.5
8472,575336.42
8473,775289.72
8474,518422.5
8475,2034550.01
8476,478970.26
8477,910561.78
8478,843269.85
8479,2565927.23
8480,1082496.16
8481,1246490.0
8482,1342810.490496032
8483,4170971.96
8484,1377969.166666667
8485,409780.0
8486,296667.65
8487,348972.37142857135
8488,1787360.46
8489,2007515.0
8490,485810.0
8491,1332116.18
8492,1706229.15
8493,195362.41682539682
8494,1149061.04
8495,4297179.09
8496,823379.1866666668
8497,1183214.9883333333
8498,337200.06
8499,540534.38
8500,367527.0
8501,646504.9149999999
8502,1382797.41
8503,639770.0
8504,657045.41
8505,332328.56
8506,1008244.12
8507,291657.16
8508,1183381.6633333333
8509,419666.0
8510,1150876.1785714286
8511,868796.78
8512,558275.0
8513,3887734.38
8514,735743.0
8515,622603.44
8516,150069.12819047619
8517,1094270.0
8518,342602.1207159785
8519,1302943.6325757573
8520,284789.37333333335
8521,2350157.05
8522,529656.68
8523,1069423.9779817709
8524,861305.0
8525,651892.2343767344
8526,1486756.84
8527,583507.1739926741
8528,837015.4266666665
8529,436354.0155555555
8530,532757.12
8531,234254.53138528139
8532,659976.29
8533,366971.87519480527
8534,1560549.679403929
8535,2300949.39
8536,976469.03
8537,895540.0
8538,471143.52
8539,1196155.0
8540,320952.88821178814
8541,500328.01
8542,407529.8
8543,2794944.72
8544,416252.61
8545,523528.0
8546,267421.3
8547,331095.26
8548,271486.5618980464
8549,466707.895
8550,983767.75
8551,613908.66
8552,1113269.48
8553,329899.05155555555
8554,2366550.0
8555,593483.42
8556,2030698.75
8557,794413.8787936508
8558,389414.72
8559,132653.9307359308
8560,613495.3070777401
8561,334271.64
8562,1904135.0
8563,361633.75
8564,869700.0
8565,539100.0
8566,1442249.98
8567,851232.08
8568,613495.3070777401
8569,416446.70666666667
8570,435795.96
8571,874488.4032917982
8572,1883258.99
8573,2619975.02
8574,288517.42
8575,224555.66194916188
8576,1110231.98
8577,1409201.62
8578,851514.09
8579,260995.0
8580,482699.98
8581,1387140.0
8582,1633440.2
8583,412496.0585714286
8584,801114.22
8585,885519.3365987635
8586,207905.88709280582
8587,293150.0
8588,483518.5
8589,1615844.7806666666
8590,669893.77
8591,580015.0
8592,671728.23
8593,1369962.076666667
8594,820494.92
8595,211160.7933553375
8596,600650.0
8597,1752920.498948412
8598,1919551.85
8599,775074.34
8600,1177840.0
8601,614425.0
8602,449379.80600000004
8603,321300.0
8604,756026.0943223444
8605,577356.56
8606,631553.0339579865
8607,1037458.0
8608,541715.0
8609,641955.95
8610,320940.70859695855
8611,476912.1
8612,383171.25274725276
8613,476330.0
8614,936028.58
8615,157413.40476190476
8616,1056086.38
8617,496317.0
8618,866977.64
8619,1052510.0
8620,605914.2
8621,1046161.98
8622,830535.67
8623,1308821.2619047621
8624,791755.0
8625,756010.9688367188
8626,1382011.3474025978
8627,326096.5933333334
8628,292655.0952380952
8629,115752.4
8630,584960.7416575406
8631,1210300.5
8632,297527.16
8633,449429.87
8634,443530.42
8635,2408463.75
8636,903905.386002886
8637,1544489.1068694377
8638,629276.81
8639,698785.0
8640,1375006.52
8641,847053.8488095239
8642,1180162.955541771
8643,484413.2100941281
8644,317922.1346349206
8645,309689.90266810963
8646,3699592.76
8647,797360.0
8648,933738.6989904351
8649,650275.12
8650,1186347.5
8651,881410.0
8652,870033.3333333333
8653,673423.41
8654,1526783.1879285714
8655,604294.9922793574
8656,855226.0
8657,623418.8028420504
8658,1045560.0
8659,1869986.0089285716
8660,1519124.7
8661,486235.88
8662,3630995.2
8663,498753.11
8664,1786008.714285714
8665,455329.99
8666,415583.64
8667,1207342.3966666665
8668,359892.02
8669,175930.6666666667
8670,356970.1666666666
8671,369504.324047619
8672,1753757.9523809524
8673,1281543.0
8674,275014.43
8675,489755.72
8676,840421.6839826838
8677,1074406.0
8678,540724.12
8679,1249864.64
8680,1174899.04
8681,1296489.68
8682,1897112.2441927246
8683,600696.0738333334
8684,775960.0
8685,940743.2
8686,690666.5
8687,613169.11
8688,434248.7
8689,1860231.2
8690,1000826.25
8691,628608.8706099452
8692,218606.0539766257
8693,1497525.4903333334
8694,263163.0930735931
8695,2302767.78
8696,308451.29
8697,486521.98
8698,363404.33928571426
8699,1392576.6666666665
8700,1401467.86
8701,1335652.09
8702,400493.0
8703,426198.6746031747
8704,384131.3333333334
8705,727404.75
8706,396990.14
8707,587903.7538536243
8708,476149.05
8709,645460.0
8710,258962.55834443338
8711,459141.8333333334
8712,297714.46763382386
8713,1770486.03
8714,423762.98666666663
8715,2905817.79
8716,427174.8
8717,443416.76
8718,213020.85454545452
8719,1606737.06
8720,1346652.8
8721,1249843.2474723053
8722,1187445.35
8723,676430.0
8724,266223.17
8725,326294.48
8726,1200995.19
8727,1231766.51
8728,733715.6500000001
8729,651892.2343767344
8730,579659.5738322134
8731,1708586.95
8732,1064865.6
8733,652959.9283153594
8734,504125.0
8735,479358.50619047624
8736,436982.10666666663
8737,1238767.75
8738,934770.0
8739,639770.0
8740,224878.3174859307
8741,257205.19606579308
8742,1386918.44
8743,852908.8266666665
8744,1111050.0
8745,742489.105
8746,302551.32
8747,588555.9666666667
8748,366270.86
8749,433932.0
8750,268806.38666666666
8751,234817.3293650794
8752,891260.0
8753,176541.13095238098
8754,795680.0
8755,696939.4166666665
8756,234938.8
8757,482027.48
8758,356801.68452380947
8759,1477132.13
8760,539697.7380952381
8761,1001234.01
8762,546532.677626984
8763,1360046.91
8764,400264.0
8765,734739.8333333333
8766,609279.3165842802
8767,522257.6
8768,546576.59
8769,565618.8276190476
8770,592509.9
8771,482987.14
8772,1270709.11
8773,327946.061709596
8774,483045.76
8775,1178371.33
8776,204644.99999999997
8777,772364.02
8778,1500279.13
8779,265991.6504761904
8780,446142.4
8781,1387115.0
8782,555410.0
8783,440040.4
8784,631338.35
8785,590966.0714285714
8786,747832.92
8787,706185.87
8788,1053207.6673809523
8789,792847.04
8790,1661725.0
8791,326084.00460939406
8792,1487178.25
8793,250926.4788690476
8794,329040.72
8795,1082803.29
8796,919529.7024020146
8797,417059.8914285714
8798,745520.36
8799,1218745.95
8800,597390.98
8801,1310330.0
8802,1099843.34
8803,641992.5
8804,635812.04
8805,486489.02
8806,377620.0
8807,450830.35
8808,739904.11
8809,226846.701
8810,640165.1666666667
8811,333194.4
8812,663852.21
8813,556939.9484126985
8814,244110.94736836903
8815,1771775.0
8816,783174.29
8817,1286693.0
8818,1018500.0
8819,1003183.38
8820,638084.0929283135
8821,545519.1718004217
8822,1492864.67
8823,639315.7
8824,989453.58
8825,879383.8166666668
8826,789339.18
8827,484447.45
8828,484100.92
8829,1033715.0
8830,1617400.5
8831,578891.76
8832,725509.43
8833,474197.14
8834,165179.36
8835,243965.63865079367
8836,906370.0
8837,1038301.65
8838,856517.2999999997
8839,1158522.56
8840,1888143.29
8841,1060558.676322697
8842,770842.2166666666
8843,750815.0
8844,1481665.56
8845,2407492.95
8846,610731.5118847326
8847,2072695.9
8848,649903.7
8849,398550.83
8850,355207.9047619048
8851,3492749.72
8852,1122470.5166666666
8853,383336.06
8854,2868923.0362554113
8855,641169.3
8856,379601.15166666673
8857,520707.48
8858,427179.88
8859,635646.12
8860,839321.0
8861,561689.0
8862,621759.9433333334
8863,1568474.406
8864,1470043.6891774894
8865,397005.5266666666
8866,644648.0
8867,628353.2855122655
8868,1223545.0
8869,4412329.78
8870,550443.57
8871,369317.3856421357
8872,974529.6217608972
8873,319029.6933333333
8874,285158.371031746
8875,553109.78
8876,234970.45238095234
8877,196013.94663492066
8878,1361651.1657142853
8879,283893.196969697
8880,1225826.9757142856
8881,251755.0
8882,3275381.15
8883,1839219.333333333
8884,812237.8166666668
8885,504475.34
8886,510081.9
8887,308728.1785714286
8888,489545.94
8889,390628.5
8890,367627.96
8891,1316080.0
8892,334193.0379761905
8893,2338044.523809524
8894,1556439.48
8895,2937095.0
8896,380555.89585659443
8897,220719.91825396832
8898,980371.96
8899,694146.39
8900,1086833.511904762
8901,869527.29
8902,404808.96
8903,1027021.1212380952
8904,2171646.37
8905,268061.0
8906,908180.0
8907,629384.69
8908,341747.1
8909,310323.0963616773
8910,872372.2158436072
8911,4373035.15
8912,248820.52
8913,1320646.16
8914,1488025.97
8915,983797.15
8916,2558375.68
8917,2029583.12
8918,405932.11666666664
8919,667622.9833333333
8920,580209.36
8921,1149877.3265873012
8922,367399.16
8923,158254.04960317462
8924,605594.0
8925,1178178.0
8926,952884.55
8927,752900.0
8928,941699.93
8929,748906.175
8930,285937.69333333336
8931,675046.78
8932,1308355.0
8933,1972604.32
8934,1405310.4125
8935,1703295.71
8936,291553.13
8937,597410.0
8938,905955.0
8939,2154188.82
8940,514617.73
8941,317062.5799938673
8942,905021.22
8943,451899.98
8944,571892.3333333333
8945,369595.50000000006
8946,435450.8333333334
8947,1245728.35
8948,400341.39
8949,205524.02453298055
8950,425180.0
8951,1125630.0
8952,1390090.66
8953,335389.27976190473
8954,3416735.0333333337
8955,432330.0
8956,160020.64828613866
8957,590203.0
8958,496012.5
8959,450505.82
8960,1071052.02
8961,460035.0
8962,152027.13594738592
8963,591050.0
8964,1031242.4
8965,305915.21
8966,1012924.128871129
8967,489171.34
8968,1566620.0
8969,313973.02
8970,273095.98
8971,685292.2853333333
8972,506503.95
8973,380555.89585659443
8974,1334500.0
8975,1147913.74
8976,189313.41270330973
8977,1916955.12
8978,912919.24
8979,1701605.5233333332
8980,947824.8533333333
8981,377155.67333333334
8982,496336.1733333333
8983,704397.14
8984,559809.32
8985,863716.11
8986,505715.67
8987,199230.2539682539
8988,598390.0
8989,497112.59
8990,871299.99
8991,487622.5
8992,405686.4
8993,1090872.2286553315
8994,423170.28
8995,422382.1
8996,691814.54
8997,439615.0758685758
8998,2432088.08
8999,1926356.12
9000,471844.48
9001,625760.0
9002,877234.63
9003,299041.01
9004,1418674.6
9005,306946.15079365077
9006,383015.93333333335
9007,301096.0
9008,1373061.9666666666
9009,259395.2296967912
9010,233246.87058244058
9011,1626779.52
9012,395594.0
9013,651062.42
9014,706439.58
9015,1081458.8943849204
9016,4434824.97
9017,576737.11
9018,556409.5
9019,948392.52
9020,465259.14
9021,1135120.8733333333
9022,1380733.02
9023,897783.1666017317
9024,677284.16
9025,141887.8452380952
9026,868766.93
9027,932216.0
9028,1146494.607142857
9029,692820.0
9030,999963.152
9031,998548.92
9032,936684.965
9033,294859.99999999994
9034,465942.19
9035,826995.5
9036,2468183.52
9037,2004768.26
9038,753296.55
9039,320940.70859695855
9040,340793.2125
9041,546632.94
9042,352603.48618400865
9043,2026547.6071428573
9044,2018069.87
9045,195138.00206586084
9046,1849141.69
9047,871125.0
9048,468201.01
9049,1155410.0
9050,401700.3266666668
9051,1164521.1034637792
9052,617524.2
9053,992843.28
9054,1120298.74
9055,568455.0
9056,708340.0
9057,356621.0
9058,402800.72799422796
9059,376621.09
9060,1031877.58
9061,383740.0
9062,1447727.0733333332
9063,122809.3
9064,442507.9
9065,1254786.49
9066,304650.0
9067,1694392.68
9068,2202868.7619047617
9069,1296312.6266666667
9070,672850.64
9071,392731.0
9072,374114.3333333334
9073,290502.7659047619
9074,493300.0
9075,447941.0
9076,984840.680904762
9077,999105.0
9078,849624.58
9079,841165.61
9080,2622258.57
9081,605229.0755555555
9082,240861.90476190485
9083,1563485.59
9084,313438.2418495671
9085,871051.54
9086,563925.0
9087,231902.79365079367
9088,395883.34
9089,325380.0
9090,927898.24
9091,2174423.05
9092,1858553.03
9093,645799.9854455267
9094,185087.27380952382
9095,688457.39
9096,2127667.59
9097,289369.58333333326
9098,2585140.62
9099,934590.0
9100,1185122.315
9101,979573.8325
9102,1064764.54
9103,976282.96
9104,951361.9
9105,299670.373015873
9106,1066805.61
9107,1471198.798611111
9108,154030.0159475028
9109,223591.9202409812
9110,2500358.85
9111,810693.6466666667
9112,1525243.72
9113,1425590.0
9114,356970.1666666666
9115,2999639.02
9116,1027715.0
9117,641001.7471428572
9118,416259.2506666667
9119,1022872.02
9120,1965074.55
9121,755978.8850630765
9122,249962.18402430898
9123,458454.5
9124,525319.6966666667
9125,378968.02
9126,1456375.886964286
9127,1229631.8761969698
9128,178256.74782038797
9129,1554311.0
9130,2839540.833333334
9131,257114.44543196302
9132,1934381.25
9133,659100.11
9134,1747162.76
9135,435559.8424908425
9136,1232669.2454733893
9137,588676.87
9138,968664.4
9139,1557339.9
9140,356806.0833333334
9141,566049.1666666667
9142,1922701.75
9143,356438.15
9144,569783.98
9145,1452356.3233333335
9146,2467568.0
9147,509372.29
9148,693143.02
9149,638720.0
9150,888305.29
9151,606395.0
9152,1147916.46
9153,1684472.5702020205
9154,812568.0
9155,936549.54
9156,3636449.47
9157,556386.91
9158,470321.0
9159,657350.0
9160,213004.0949374339
9161,1707380.0
9162,1503372.89
9163,519941.75000000006
9164,3418805.79
9165,410262.3333333334
9166,384386.46
9167,1865737.9936036188
9168,1171441.78
9169,849815.0
9170,477536.1
9171,643985.82
9172,2501400.0
9173,848445.0
9174,681679.0
9175,1080664.4
9176,224555.66194916188
9177,566522.8
9178,175402.2243867244
9179,1047237.45
9180,1057220.4
9181,441578.7666666667
9182,1515058.458333333
9183,754523.88
9184,872372.2158436072
9185,945978.6666666667
9186,254578.52777777772
9187,531200.44
9188,1459575.1306347547
9189,726760.0
9190,618425.0
9191,403218.7
9192,488900.482060606
9193,442496.95610925
9194,818167.5133333334
9195,544442.6
9196,466381.4
9197,131710.02
9198,625809.13
9199,994709.56
9200,555591.0
9201,758914.14
9202,1261681.87
9203,671716.47
9204,591693.37
9205,393360.0
9206,810058.5
9207,558739.16
9208,739474.64
9209,1011267.22
9210,682839.0003333333
9211,404428.6
9212,411955.93266666663
9213,2378992.16
9214,747010.5833333333
9215,739985.51
9216,1100450.0
9217,470654.4518730158
9218,947728.88
9219,2882305.0
9220,368815.02
9221,2135920.096
9222,446790.12
9223,386157.66
9224,232235.62698412698
9225,726005.1384999999
9226,612727.1966666667
9227,565898.66
9228,488105.46
9229,242922.0
9230,478415.64189538243
9231,1248950.0
9232,1430705.0
9233,594926.5
9234,540749.7466666666
9235,915612.17
9236,254224.40065490067
9237,1224626.66
9238,950944.4666666667
9239,647188.0
9240,182307.42289377283
9241,586133.2
9242,668878.58
9243,756597.5
9244,176386.29587914865
9245,491386.3433333334
9246,323988.36
9247,292025.2547222222
9248,595119.82
9249,829535.0
9250,984023.6
9251,1002413.0934310134
9252,310821.4733392734
9253,242330.92
9254,474116.0
9255,2937220.59
9256,575400.0
9257,473578.4
9258,766332.61
9259,3445509.0466666664
9260,2088600.36
9261,3484578.02
9262,185818.42532467537
9263,584960.7416575406
9264,1197908.24
9265,394432.87
9266,1175429.0119047621
9267,1654190.0
9268,386672.1406666667
9269,1416502.0
9270,2456228.61
9271,2283230.0
9272,273459.0
9273,374890.3
9274,419165.61
9275,921268.385
9276,587296.06
9277,417468.552
9278,1281688.2745310245
9279,1064547.7142857143
9280,2879441.85
9281,437206.9933333333
9282,914068.29
9283,757510.04
9284,272991.64142857137
9285,896949.24
9286,1889612.4
9287,669917.2
9288,797032.71
9289,1404300.0
9290,842405.0
9291,979490.8863636368
9292,1074150.0
9293,2920750.0
9294,356445.26
9295,283874.0
9296,2273734.71
9297,475172.96
9298,542896.92
9299,1002308.89
9300,279999.61199999996
9301,2021857.85
9302,195138.00206586084
9303,471187.51
9304,381143.16
9305,812157.5
9306,152027.13594738592
9307,1065754.73
9308,2721132.608268398
9309,564001.3816666666
9310,545519.1718004217
9311,457800.33333333326
9312,1562662.74
9313,474264.14
9314,1328074.222027972
9315,326806.24
9316,935145.55
9317,148836.38279235506
9318,1532479.28
9319,1416113.4
9320,406455.0933333334
9321,1434502.83
9322,174331.2142857143
9323,1219172.33
9324,889115.6439393942
9325,753140.0
9326,560520.0
9327,755978.8850630765
9328,1516848.02
9329,308535.70999999996
9330,1531756.42
9331,339331.72
9332,174675.61677380957
9333,662130.0
9334,642151.0
9335,1187520.0
9336,951684.79
9337,404238.6515975723
9338,2076447.52
9339,433210.0
9340,568416.6
9341,234817.3293650794
9342,500751.17
9343,1807855.21
9344,566806.12
9345,520055.31
9346,302765.973931074
9347,368055.84
9348,406349.65907126205
9349,1027228.4
9350,1531408.946886447
9351,1778633.5853333334
9352,569130.0
9353,936754.6666666664
9354,597746.63
9355,643070.0
9356,488923.34
9357,1189766.16
9358,639461.88
9359,786806.98
9360,426198.6746031747
9361,455940.22
9362,662695.26
9363,842615.0
9364,1113239.0
9365,1013056.55
9366,3614501.14
9367,1043225.01
9368,393208.4475002122
9369,651892.2343767344
9370,362087.44
9371,603508.38
9372,1332636.8199855702
9373,638995.25
9374,191350.5
9375,2790332.97
9376,251580.37096025306
9377,490851.33772005775
9378,405459.0
9379,1899023.28
9380,844538.05
9381,431899.0879464285
9382,1092699.707151509
9383,1307490.3917748919
9384,1819424.3232738096
9385,952740.0
9386,848420.0
9387,827475.5
9388,1084993.5
9389,819401.41
9390,1295247.98
9391,132826.2
9392,207088.93857142853
9393,370887.75
9394,1088040.114502415
9395,2294324.8
9396,704280.0
9397,947440.4
9398,834761.2916190476
9399,917805.44
9400,2950780.34
9401,254009.37446888126
9402,1096332.42
9403,340000.24
9404,630795.0
9405,513183.52
9406,679810.0
9407,485364.16666666674
9408,1949890.0
9409,444143.88
9410,603794.49
9411,589894.2137307137
9412,1021360.89
9413,867540.0
9414,302043.836
9415,474024.72
9416,282889.41333333333
9417,2802813.79
9418,667226.3742193363
9419,1697893.9687950937
9420,1016173.75
9421,809798.88
9422,1088291.36
9423,310821.4733392734
9424,1288340.39
9425,346425.04
9426,248441.51428571434
9427,722253.3333333335
9428,1743260.0
9429,371380.3
9430,381095.16
9431,448742.2857142858
9432,1747265.63
9433,175785.87932900435
9434,502132.865
9435,496071.605
9436,770807.7051428572
9437,821884.1224331226
9438,616017.03
9439,257697.76857142858
9440,909139.02
9441,1098723.3333333333
9442,283943.8239325397
9443,1025050.0
9444,426198.6746031747
9445,651845.3066666666
9446,813475.86
9447,1167605.0
9448,782054.79
9449,634533.1620879121
9450,888059.01
9451,775659.66
9452,377586.86
9453,1986161.93
9454,342750.42
9455,128623.36
9456,874135.0
9457,1935085.35
9458,1463805.9666666668
9459,1388383.28
9460,157500.40035209886
9461,1344996.33
9462,1143175.0
9463,818932.0
9464,1761985.5
9465,491896.30333333346
9466,1284616.97
9467,320952.88821178814
9468,1366314.9
9469,1374034.0
9470,311244.1199633701
9471,170971.95304761903
9472,919529.7024020146
9473,949621.0270994962
9474,904890.0
9475,364509.74
9476,506091.22
9477,1294354.07
9478,213004.0949374339
9479,430253.92666666664
9480,412496.0585714286
9481,284118.22619047615
9482,1075690.0
9483,249444.97257142857
9484,265062.0132367511
9485,2202183.3
9486,819760.0
9487,696951.29
9488,1845100.7627095124
9489,253784.85714285713
9490,548702.5
9491,949621.0270994962
9492,1063525.0
9493,317629.23166666663
9494,1168411.46
9495,3431612.44
9496,1797860.0
9497,868957.6537142857
9498,2683692.43
9499,437592.4803571427
9500,583107.4966666666
9501,1116275.5294011545
9502,513954.11
9503,1229297.89
9504,724260.69
9505,819899.54
9506,1355920.6001486098
9507,1134294.2266666668
9508,2782020.88
9509,329805.53641269845
9510,1144323.9897142858
9511,1768271.99
9512,706777.37
9513,268118.62083333335
9514,1455365.1012121208
9515,447874.1
9516,432231.78666666674
9517,2944067.4523809524
9518,1197817.92
9519,827654.8038352006
9520,1721465.0
9521,847724.5
9522,1181395.9274603175
9523,203096.47880952377
9524,307662.91847041843
9525,340020.0
9526,1456375.886964286
9527,2617212.47
9528,980138.9865093379
9529,971697.01
9530,589894.2137307137
9531,1912999.99
9532,416289.16
9533,1258038.73
9534,2400520.0
9535,2037548.0
9536,2033358.38
9537,974529.6217608972
9538,665269.39
9539,877792.4
9540,233980.0
9541,1165630.46
9542,2044408.62
9543,595745.6516666666
9544,490053.0
9545,916536.8
9546,814159.5
9547,452155.01
9548,424197.44426923076
9549,545080.98
9550,870709.855
9551,509686.71666666673
9552,351841.2016594516
9553,650308.0389761905
9554,290028.0
9555,541236.64
9556,913172.75
9557,487128.36385245295
9558,227984.12478749323
9559,275633.9
9560,1337840.0
9561,733054.8035714285
9562,466187.3653083028
9563,568475.0
9564,377023.5
9565,1194696.1444831311
9566,639180.0
9567,791871.2666666668
9568,843875.82
9569,800599.959838384
9570,742397.8933333333
9571,470088.72
9572,1048554.6428571427
9573,858927.58
9574,545419.98
9575,1383407.6
9576,1171915.0
9577,685575.0
9578,310992.3392522828
9579,162099.8102869353
9580,224555.66194916188
9581,1280856.55
9582,1184155.0
9583,582141.8081746032
9584,249588.92857142855
9585,398176.66666666674
9586,1219282.27
9587,441867.3333333334
9588,1014030.0
9589,1036776.62
9590,382700.82
9591,606470.0
9592,542410.1533333333
9593,1535984.71
9594,533831.6
9595,1314482.1
9596,948040.0
9597,2003551.1666666665
9598,246391.88494949494
9599,900075.2904040402
9600,2125484.81
9601,734579.6466666667
9602,186538.8771782465
9603,645484.0
9604,710155.0
9605,300110.651992674
9606,1620302.29
9607,422820.0
9608,1341745.52
9609,509122.8
9610,1248025.0
9611,631760.0
9612,224878.3174859307
9613,701313.3869047621
9614,1314743.82
9615,4055345.5696666664
9616,927539.0928740703
9617,2523580.48
9618,623251.55
9619,403204.14751914755
9620,1187415.2111721612
9621,446502.0
9622,1108255.0
9623,448527.16
9624,1047987.88
9625,1137805.69
9626,1209821.42
9627,517122.6610079366
9628,743521.3417138417
9629,807980.68
9630,1309670.0
9631,1164521.1034637792
9632,115967.0575
9633,218606.0539766257
9634,2111467.99
9635,495000.0
9636,651880.0
9637,1145518.28
9638,903534.98
9639,1927519.58
9640,1078272.1
9641,413148.36
9642,1139150.0
9643,617480.9733333333
9644,886418.88
9645,613495.3070777401
9646,1017036.55
9647,1869608.79
9648,710545.3133333335
9649,435390.4131875901
9650,305261.6666666667
9651,1027732.5
9652,315085.0
9653,1843569.0
9654,591962.0238095239
9655,540483.05
9656,865522.2
9657,1889942.75
9658,760622.8839285714
9659,718024.5
9660,905252.94
9661,1018475.0
9662,350972.62666666665
9663,515255.30333333334
9664,439563.25
9665,987680.33
9666,326084.00460939406
9667,656694.75
9668,1138158.0
9669,396868.5498095237
9670,303022.2444444444
9671,497627.475
9672,317513.04
9673,3218899.65
9674,747543.58
9675,272124.3497619048
9676,625501.2966666667
9677,534220.76
9678,3321554.864666667
9679,1752920.498948412
9680,341265.19
9681,425223.56
9682,875580.0
9683,703645.0
9684,618524.19
9685,317789.31
9686,289160.98692763585
9687,535281.66
9688,685849.4766666667
9689,1980899.73
9690,1163805.0
9691,2372930.25
9692,961278.3333333333
9693,444448.6
9694,415480.0
9695,651892.2343767344
9696,441097.24
9697,2929616.56
9698,743053.88
